"","Year","Month","Day","Sentiment","Count","Avg_Per"
"549","2020",7,22,"positive",327083,0.0971468807916667
"550","2020",7,23,"negative",1490028,0.456195621375
"551","2020",7,23,"neutral",1450689,0.446840162458333
"552","2020",7,23,"positive",314388,0.0969642160416667
"553","2020",7,24,"negative",1418079,0.45488593875
"554","2020",7,24,"neutral",1411837,0.451570042625
"555","2020",7,24,"positive",290388,0.0935440185
"556","2020",7,25,"negative",1404785,0.448567701
"557","2020",7,25,"neutral",1475931,0.469340585458333
"558","2020",7,25,"positive",258984,0.0820917135833333
"559","2020",7,26,"negative",1417240,0.476398020583333
"560","2020",7,26,"neutral",1307287,0.44103462575
"561","2020",7,26,"positive",245698,0.082567353625
"562","2020",7,27,"negative",1460828,0.441167151375
"563","2020",7,27,"neutral",1535958,0.465478307791667
"564","2020",7,27,"positive",308827,0.0933545408333333
"565","2020",7,28,"negative",1705072,0.459894231708333
"566","2020",7,28,"neutral",1713376,0.464423465125
"567","2020",7,28,"positive",277755,0.0756823032083333
"568","2020",7,29,"negative",1536426,0.42834850725
"569","2020",7,29,"neutral",1711198,0.479788326041667
"570","2020",7,29,"positive",330152,0.091863166625
"571","2020",7,30,"negative",1695378,0.472335720166667
"572","2020",7,30,"neutral",1585219,0.4435878475
"573","2020",7,30,"positive",296939,0.084076432375
"574","2020",7,31,"negative",1552115,0.44906103325
"575","2020",7,31,"neutral",1590447,0.461330405333333
"576","2020",7,31,"positive",311090,0.0896085614583333
"577","2020",8,1,"negative",1366555,0.448543468083333
"578","2020",8,1,"neutral",1365094,0.450718948541667
"579","2020",8,1,"positive",305727,0.100737583166667
"580","2020",8,2,"negative",1485374,0.456430721333333
"581","2020",8,2,"neutral",1485085,0.458436418125
"582","2020",8,2,"positive",275067,0.0851328605
"583","2020",8,3,"negative",1434976,0.463708516625
"584","2020",8,3,"neutral",1385445,0.447931939
"585","2020",8,3,"positive",272010,0.0883595443333333
"586","2020",8,4,"negative",1614891,0.479214271666667
"587","2020",8,4,"neutral",1462115,0.436916827708333
"588","2020",8,4,"positive",279321,0.0838689005833333
"589","2020",8,5,"negative",1309972,0.452782998916667
"590","2020",8,5,"neutral",1323542,0.459510960416667
"591","2020",8,5,"positive",253278,0.0877060406666667
"592","2020",8,6,"negative",1476609,0.478593759869565
"593","2020",8,6,"neutral",1368328,0.442948602695652
"594","2020",8,6,"positive",243074,0.0784576375217391
"595","2020",8,7,"negative",1425240,0.458677094708333
"596","2020",8,7,"neutral",1401477,0.454058268791667
"597","2020",8,7,"positive",270831,0.0872646364166667
"598","2020",8,8,"negative",1352948,0.48933091073913
"599","2020",8,8,"neutral",1134827,0.409734641043478
"600","2020",8,8,"positive",279584,0.10093444826087
"601","2020",8,9,"negative",1526275,0.496265093913043
"602","2020",8,9,"neutral",1298335,0.420875522
"603","2020",8,9,"positive",251729,0.082859384173913
"604","2020",8,10,"negative",1605333,0.464590253625
"605","2020",8,10,"neutral",1495852,0.436911824916667
"606","2020",8,10,"positive",331673,0.098497921375
"607","2020",8,11,"negative",1476775,0.445399841541667
"608","2020",8,11,"neutral",1501225,0.457286999541667
"609","2020",8,11,"positive",324918,0.0973131589166667
"610","2020",8,12,"negative",1225377,0.454692298333333
"611","2020",8,12,"neutral",1217303,0.448488173791667
"612","2020",8,12,"positive",262741,0.0968195278333333
"613","2020",8,13,"negative",1333123,0.446244433583333
"614","2020",8,13,"neutral",1367758,0.4626839665
"615","2020",8,13,"positive",269495,0.0910716
"616","2020",8,14,"negative",1310455,0.446601426869565
"617","2020",8,14,"neutral",1370960,0.468747679434783
"618","2020",8,14,"positive",250359,0.0846508937391304
"619","2020",8,15,"negative",1209551,0.44577149875
"620","2020",8,15,"neutral",1171076,0.435458952958333
"621","2020",8,15,"positive",322091,0.118769548208333
"622","2020",8,16,"negative",1247316,0.479616246125
"623","2020",8,16,"neutral",1119212,0.430755161541667
"624","2020",8,16,"positive",234664,0.0896285924166667
"625","2020",8,17,"negative",1225195,0.445893559125
"626","2020",8,17,"neutral",1283598,0.465198032875
"627","2020",8,17,"positive",251370,0.088908408
"628","2020",8,18,"negative",1340607,0.4542932395
"629","2020",8,18,"neutral",1295826,0.440124842958333
"630","2020",8,18,"positive",311691,0.1055819175
"631","2020",8,19,"negative",1278795,0.44501860575
"632","2020",8,19,"neutral",1256350,0.43994480225
"633","2020",8,19,"positive",327667,0.115036592
"634","2020",8,20,"negative",1356324,0.461820298583333
"635","2020",8,20,"neutral",1294276,0.442085173541667
"636","2020",8,20,"positive",282167,0.0960945277916667
"637","2020",8,21,"negative",1460191,0.454922179416667
"638","2020",8,21,"neutral",1460487,0.458082518958333
"639","2020",8,21,"positive",280557,0.0869953016666667
"640","2020",8,22,"negative",1423859,0.472039120333333
"641","2020",8,22,"neutral",1332624,0.440916398916667
"642","2020",8,22,"positive",260225,0.0870444805416667
"643","2020",8,23,"negative",1634650,0.483073563541667
"644","2020",8,23,"neutral",1459908,0.4334785955
"645","2020",8,23,"positive",281826,0.0834478407916667
"646","2020",8,24,"negative",1483546,0.461100709458333
"647","2020",8,24,"neutral",1440385,0.447880189416667
"648","2020",8,24,"positive",292210,0.0910191010416667
"649","2020",8,25,"negative",1497680,0.453838542958333
"650","2020",8,25,"neutral",1481534,0.450365475208333
"651","2020",8,25,"positive",315643,0.095795981875
"652","2020",8,26,"negative",1525185,0.465124479791667
"653","2020",8,26,"neutral",1518376,0.462807752083333
"654","2020",8,26,"positive",236324,0.0720677680416667
"655","2020",8,27,"negative",1520186,0.472845818708333
"656","2020",8,27,"neutral",1443471,0.449947217416667
"657","2020",8,27,"positive",247058,0.0772069635416667
"658","2020",8,28,"negative",1599860,0.482183885833333
"659","2020",8,28,"neutral",1443447,0.437134141458333
"660","2020",8,28,"positive",265473,0.08068197275
"661","2020",8,29,"negative",1266156,0.475577925833333
"662","2020",8,29,"neutral",1131199,0.426626088041667
"663","2020",8,29,"positive",260191,0.097795986
"664","2020",8,30,"negative",1370695,0.47908862125
"665","2020",8,30,"neutral",1206342,0.4208492155
"666","2020",8,30,"positive",282363,0.100062163333333
"667","2020",8,31,"negative",1501691,0.491950609416667
"668","2020",8,31,"neutral",1295163,0.427302489208333
"669","2020",8,31,"positive",243374,0.080746901375
"670","2020",9,1,"negative",1504731,0.494508886541667
"671","2020",9,1,"neutral",1223184,0.4066431235
"672","2020",9,1,"positive",297808,0.0988479899166667
"673","2020",9,2,"negative",1483224,0.480253371833333
"674","2020",9,2,"neutral",1302241,0.428874690125
"675","2020",9,2,"positive",280002,0.0908719382083333
"676","2020",9,3,"negative",1544659,0.48586475175
"677","2020",9,3,"neutral",1312686,0.4135017525
"678","2020",9,3,"positive",316243,0.100633496
"679","2020",9,4,"negative",1279959,0.457946156791667
"680","2020",9,4,"neutral",1229972,0.440980830416667
"681","2020",9,4,"positive",281473,0.101073012708333
"682","2020",9,5,"negative",1123496,0.457158032583333
"683","2020",9,5,"neutral",1066470,0.434129734625
"684","2020",9,5,"positive",265576,0.10871223275
"685","2020",9,6,"negative",1029485,0.432764863625
"686","2020",9,6,"neutral",1092215,0.459703887958333
"687","2020",9,6,"positive",254259,0.107531248416667
"688","2020",9,7,"negative",1258941,0.463015119666667
"689","2020",9,7,"neutral",1175954,0.435670072291667
"690","2020",9,7,"positive",275278,0.101314808
"691","2020",9,8,"negative",886310,0.471654368470588
"692","2020",9,8,"neutral",808520,0.429774776882353
"693","2020",9,8,"positive",169016,0.0974386488125
"694","2022",11,1,"negative",329690,0.52876166501007
"695","2022",11,1,"neutral",244837,0.398946831860785
"696","2022",11,1,"positive",43959,0.0722915031291452
"697","2022",11,2,"negative",397722,0.555380255666009
"698","2022",11,2,"neutral",261272,0.363735940853888
"699","2022",11,2,"positive",59530,0.0808838034801032
"700","2022",11,3,"negative",377718,0.538702155607085
"701","2022",11,3,"neutral",266329,0.380361225094777
"702","2022",11,3,"positive",57025,0.0809366192981379
"703","2022",11,4,"negative",373660,0.509820157757494
"704","2022",11,4,"neutral",299604,0.410449471017909
"705","2022",11,4,"positive",58418,0.0797303712245972
"706","2022",11,5,"negative",399871,0.526300560497552
"707","2022",11,5,"neutral",268422,0.371493452366552
"708","2022",11,5,"positive",78840,0.102205987135896
"709","2022",11,6,"negative",374085,0.510835991442
"710","2022",11,6,"neutral",300083,0.404253764550494
"711","2022",11,6,"positive",61007,0.0849102440075062
"712","2022",11,7,"negative",382448,0.473031522550735
"713","2022",11,7,"neutral",342245,0.439983895581381
"714","2022",11,7,"positive",72231,0.086984581867884
"715","2022",11,8,"negative",450032,0.554855570118433
"716","2022",11,8,"neutral",277880,0.34525113337689
"717","2022",11,8,"positive",81140,0.0998932965046778
"718","2022",11,9,"negative",319147,0.503806825763828
"719","2022",11,9,"neutral",260421,0.408892702449924
"720","2022",11,9,"positive",55054,0.0873004717862481
"721","2022",11,10,"negative",318038,0.480379673757521
"722","2022",11,10,"neutral",276602,0.411267320010531
"723","2022",11,10,"positive",70692,0.108353006231948
"724","2022",11,11,"negative",283770,0.451421084534379
"725","2022",11,11,"neutral",283928,0.454021881005099
"726","2022",11,11,"positive",59024,0.0945570344605214
"727","2022",11,12,"negative",291284,0.469727269739905
"728","2022",11,12,"neutral",275268,0.446197355809062
"729","2022",11,12,"positive",51665,0.0840753744510327
"730","2022",11,13,"negative",291997,0.496594340964848
"731","2022",11,13,"neutral",245215,0.421519812178147
"732","2022",11,13,"positive",47282,0.0818858468570053
"733","2022",11,14,"negative",325472,0.487590282832214
"734","2022",11,14,"neutral",284998,0.427270125632037
"735","2022",11,14,"positive",56357,0.0851395915357489
"736","2022",11,15,"negative",311023,0.458750666175611
"737","2022",11,15,"neutral",295742,0.437841594943691
"738","2022",11,15,"positive",68196,0.103407738880698
"739","2022",11,16,"negative",338881,0.497155949479935
"740","2022",11,16,"neutral",288474,0.421571323959714
"741","2022",11,16,"positive",55340,0.0812727265603504
"742","2022",11,17,"negative",307528,0.45635792075322
"743","2022",11,17,"neutral",306382,0.456914923450808
"744","2022",11,17,"positive",58415,0.0867271557959725
"745","2022",11,18,"negative",250492,0.442431244992187
"746","2022",11,18,"neutral",258598,0.460022061512935
"747","2022",11,18,"positive",54775,0.0975466934948782
"748","2022",11,19,"negative",251635,0.459056768469398
"749","2022",11,19,"neutral",241856,0.442588492950681
"750","2022",11,19,"positive",55204,0.098354738579921
"751","2022",11,20,"negative",176728,0.484499976459764
"752","2022",11,20,"neutral",155222,0.426115221880497
"753","2022",11,20,"positive",31806,0.0893848016597389
"754","2022",11,21,"negative",179212,0.477716463876264
"755","2022",11,21,"neutral",168410,0.452635167445738
"756","2022",11,21,"positive",25961,0.0696483686779983
"757","2022",11,22,"negative",220581,0.501364858009276
"758","2022",11,22,"neutral",180314,0.416487578007836
"759","2022",11,22,"positive",34949,0.0821475639828883
"760","2022",11,23,"negative",229976,0.525980160688557
"761","2022",11,23,"neutral",176628,0.408910722967122
"762","2022",11,23,"positive",27896,0.0651091163443209
"763","2022",11,24,"negative",196073,0.504707907541737
"764","2022",11,24,"neutral",157477,0.403020513767293
"765","2022",11,24,"positive",36114,0.0922715786909707
"766","2022",11,25,"negative",199169,0.506799286759777
"767","2022",11,25,"neutral",161018,0.41598048127169
"768","2022",11,25,"positive",29752,0.0772202319685331
"769","2022",11,26,"negative",186304,0.520647990341775
"770","2022",11,26,"neutral",142438,0.40302254564466
"771","2022",11,26,"positive",27709,0.0763294640135649
"772","2022",11,27,"negative",260777,0.570848012487926
"773","2022",11,27,"neutral",162343,0.360819090292265
"774","2022",11,27,"positive",29718,0.0683328972198094
"775","2022",11,28,"negative",247361,0.554966397162461
"776","2022",11,28,"neutral",171201,0.384906150909874
"777","2022",11,28,"positive",26779,0.0601274519276644
"778","2022",11,29,"negative",249971,0.564705188442146
"779","2022",11,29,"neutral",161656,0.371125941434662
"780","2022",11,29,"positive",27517,0.0641688701231926
"781","2022",11,30,"negative",261978,0.589159633265921
"782","2022",11,30,"neutral",155771,0.351332517063877
"783","2022",11,30,"positive",26688,0.0595078496702028
