"","date","county","state","cases","deaths","Tweet_count"
"1736","2020-03-13","anne arundel","maryland",1,0,0
"1737","2020-03-13","baltimore","maryland",2,0,0
"1738","2020-03-13","charles","maryland",1,0,1
"1739","2020-03-13","harford","maryland",1,0,0
"1740","2020-03-13","montgomery","maryland",6,0,0
"1741","2020-03-13","prince george's","maryland",7,0,0
"1742","2020-03-13","prince georges","maryland",0,0,1
"1743","2020-03-13","berkshire","massachusetts",9,0,0
"1744","2020-03-13","essex","massachusetts",2,0,0
"1745","2020-03-13","middlesex","massachusetts",60,0,0
"1746","2020-03-13","norfolk","massachusetts",24,0,1
"1747","2020-03-13","suffolk","massachusetts",26,0,1
"1748","2020-03-13","worcester","massachusetts",2,0,1
"1749","2020-03-13","bay","michigan",1,0,0
"1750","2020-03-13","charlevoix","michigan",1,0,0
"1751","2020-03-13","eaton","michigan",0,0,1
"1752","2020-03-13","ingham","michigan",1,0,0
"1753","2020-03-13","kent","michigan",3,0,0
"1754","2020-03-13","leelanau","michigan",1,0,0
"1755","2020-03-13","macomb","michigan",1,0,0
"1756","2020-03-13","montcalm","michigan",1,0,0
"1757","2020-03-13","oakland","michigan",6,0,1
"1758","2020-03-13","otsego","michigan",0,0,1
"1759","2020-03-13","st. clair","michigan",1,0,0
"1760","2020-03-13","washtenaw","michigan",3,0,0
"1761","2020-03-13","wayne","michigan",6,0,0
"1762","2020-03-13","anoka","minnesota",1,0,0
"1763","2020-03-13","carver","minnesota",1,0,0
"1764","2020-03-13","dakota","minnesota",2,0,0
"1765","2020-03-13","hennepin","minnesota",3,0,1
"1766","2020-03-13","olmsted","minnesota",1,0,0
"1767","2020-03-13","ramsey","minnesota",3,0,0
"1768","2020-03-13","stearns","minnesota",2,0,0
"1769","2020-03-13","wright","minnesota",1,0,0
"1770","2020-03-13","copiah","mississippi",1,0,0
"1771","2020-03-13","forrest","mississippi",3,0,0
"1772","2020-03-13","leflore","mississippi",1,0,0
"1773","2020-03-13","pearl river","mississippi",1,0,0
"1774","2020-03-13","greene","missouri",1,0,0
"1775","2020-03-13","henry","missouri",1,0,0
"1776","2020-03-13","st. louis","missouri",2,0,0
"1777","2020-03-13","gallatin","montana",1,0,0
"1778","2020-03-13","lewis and clark","montana",1,0,0
"1779","2020-03-13","silver bow","montana",1,0,0
"1780","2020-03-13","yellowstone","montana",1,0,0
"1781","2020-03-13","cass","nebraska",1,0,0
"1782","2020-03-13","douglas","nebraska",26,0,0
"1783","2020-03-13","carson city","nevada",1,0,0
"1784","2020-03-13","clark","nevada",16,0,1
"1785","2020-03-13","washoe","nevada",2,0,0
"1786","2020-03-13","grafton","new hampshire",3,0,0
"1787","2020-03-13","rockingham","new hampshire",4,0,0
"1788","2020-03-13","bergen","new jersey",17,1,0
"1789","2020-03-13","burlington","new jersey",3,0,0
"1790","2020-03-13","camden","new jersey",2,0,0
"1791","2020-03-13","essex","new jersey",6,0,1
"1792","2020-03-13","hudson","new jersey",3,0,0
"1793","2020-03-13","mercer","new jersey",0,0,1
"1794","2020-03-13","middlesex","new jersey",4,0,0
"1795","2020-03-13","monmouth","new jersey",7,0,1
"1796","2020-03-13","morris","new jersey",3,0,0
"1797","2020-03-13","ocean","new jersey",1,0,0
"1798","2020-03-13","passaic","new jersey",2,0,0
"1799","2020-03-13","union","new jersey",1,0,0
"1800","2020-03-13","unknown","new jersey",1,0,0
"1801","2020-03-13","bernalillo","new mexico",5,0,0
"1802","2020-03-13","doña ana","new mexico",0,0,1
"1803","2020-03-13","santa fe","new mexico",3,0,0
"1804","2020-03-13","socorro","new mexico",2,0,0
"1805","2020-03-13","albany","new york",2,0,1
"1806","2020-03-13","columbia","new york",0,0,1
"1807","2020-03-13","delaware","new york",1,0,0
"1808","2020-03-13","dutchess","new york",3,0,0
"1809","2020-03-13","herkimer","new york",1,0,0
"1810","2020-03-13","monroe","new york",1,0,0
"1811","2020-03-13","nassau","new york",51,0,0
"1812","2020-03-13","new york","new york",0,0,14
"1813","2020-03-13","new york city","new york",155,0,10
"1814","2020-03-13","orange","new york",3,0,0
"1815","2020-03-13","rockland","new york",9,0,0
"1816","2020-03-13","saratoga","new york",3,0,0
"1817","2020-03-13","schenectady","new york",1,0,1
"1818","2020-03-13","suffolk","new york",29,0,0
"1819","2020-03-13","ulster","new york",5,0,0
"1820","2020-03-13","westchester","new york",157,0,0
"1821","2020-03-13","buncombe","north carolina",0,0,1
"1822","2020-03-13","cabarrus","north carolina",1,0,0
"1823","2020-03-13","chatham","north carolina",1,0,0
"1824","2020-03-13","forsyth","north carolina",2,0,0
"1825","2020-03-13","johnston","north carolina",1,0,0
"1826","2020-03-13","mecklenburg","north carolina",2,0,0
"1827","2020-03-13","new hanover","north carolina",0,0,1
"1828","2020-03-13","onslow","north carolina",1,0,0
"1829","2020-03-13","wake","north carolina",9,0,0
"1830","2020-03-13","wayne","north carolina",1,0,0
"1831","2020-03-13","ward","north dakota",1,0,0
"1832","2020-03-13","cuyahoga","ohio",11,0,1
"1833","2020-03-13","franklin","ohio",0,0,1
"1834","2020-03-13","hamilton","ohio",0,0,1
"1835","2020-03-13","stark","ohio",1,0,0
"1836","2020-03-13","trumbull","ohio",1,0,0
"1837","2020-03-13","oklahoma","oklahoma",1,0,0
"1838","2020-03-13","sequoyah","oklahoma",0,0,1
"1839","2020-03-13","tulsa","oklahoma",2,0,0
"1840","2020-03-13","clackamas","oregon",1,0,0
"1841","2020-03-13","deschutes","oregon",1,0,0
"1842","2020-03-13","douglas","oregon",1,0,0
"1843","2020-03-13","jackson","oregon",2,0,0
"1844","2020-03-13","klamath","oregon",1,0,0
"1845","2020-03-13","linn","oregon",8,0,0
"1846","2020-03-13","marion","oregon",2,0,0
"1847","2020-03-13","multnomah","oregon",1,0,1
"1848","2020-03-13","polk","oregon",1,0,0
"1849","2020-03-13","umatilla","oregon",2,0,0
"1850","2020-03-13","washington","oregon",10,0,0
"1851","2020-03-13","allegheny","pennsylvania",0,0,1
"1852","2020-03-13","bucks","pennsylvania",3,0,0
"1853","2020-03-13","chester","pennsylvania",1,0,0
"1854","2020-03-13","cumberland","pennsylvania",3,0,0
"1855","2020-03-13","dauphin","pennsylvania",0,0,1
"1856","2020-03-13","delaware","pennsylvania",6,0,0
"1857","2020-03-13","lehigh","pennsylvania",0,0,2
"1858","2020-03-13","monroe","pennsylvania",3,0,0
"1859","2020-03-13","montgomery","pennsylvania",18,0,0
"1860","2020-03-13","northampton","pennsylvania",1,0,0
"1861","2020-03-13","philadelphia","pennsylvania",3,0,1
"1862","2020-03-13","pike","pennsylvania",1,0,0
"1863","2020-03-13","washington","pennsylvania",1,0,0
"1864","2020-03-13","wayne","pennsylvania",1,0,0
"1865","2020-03-13","york","pennsylvania",0,0,1
"1866","2020-03-13","unknown","puerto rico",3,0,0
"1867","2020-03-13","south","rhode island",0,0,1
"1868","2020-03-13","unknown","rhode island",20,0,0
"1869","2020-03-13","charleston","south carolina",1,0,0
"1870","2020-03-13","kershaw","south carolina",9,0,0
"1871","2020-03-13","lancaster","south carolina",2,0,0
"1872","2020-03-13","spartanburg","south carolina",1,0,0
"1873","2020-03-13","beadle","south dakota",1,0,0
"1874","2020-03-13","bon homme","south dakota",1,0,0
"1875","2020-03-13","charles mix","south dakota",1,0,0
"1876","2020-03-13","davison","south dakota",2,1,0
"1877","2020-03-13","mccook","south dakota",1,0,0
"1878","2020-03-13","minnehaha","south dakota",3,0,0
"1879","2020-03-13","davidson","tennessee",10,0,0
"1880","2020-03-13","hamilton","tennessee",1,0,0
"1881","2020-03-13","jefferson","tennessee",1,0,0
"1882","2020-03-13","knox","tennessee",1,0,0
"1883","2020-03-13","rutherford","tennessee",1,0,0
"1884","2020-03-13","shelby","tennessee",2,0,0
"1885","2020-03-13","sullivan","tennessee",1,0,0
"1886","2020-03-13","williamson","tennessee",9,0,0
"1887","2020-03-13","bell","texas",1,0,0
"1888","2020-03-13","bexar","texas",11,0,0
"1889","2020-03-13","collin","texas",5,0,0
"1890","2020-03-13","dallas","texas",9,0,2
"1891","2020-03-13","el paso","texas",1,0,0
"1892","2020-03-13","fort bend","texas",9,0,1
"1893","2020-03-13","galveston","texas",1,0,0
"1894","2020-03-13","gregg","texas",1,0,0
"1895","2020-03-13","harris","texas",10,0,3
"1896","2020-03-13","montgomery","texas",1,0,1
"1897","2020-03-13","smith","texas",3,0,0
"1898","2020-03-13","tarrant","texas",2,0,0
"1899","2020-03-13","travis","texas",4,0,1
"1900","2020-03-13","davis","utah",1,0,0
"1901","2020-03-13","salt lake","utah",4,0,0
"1902","2020-03-13","washington","utah",1,0,0
"1903","2020-03-13","weber","utah",1,0,0
"1904","2020-03-13","bennington","vermont",1,0,0
"1905","2020-03-13","chittenden","vermont",1,0,0
"1906","2020-03-13","alexandria city","virginia",1,0,0
"1907","2020-03-13","arlington","virginia",5,0,1
"1908","2020-03-13","fairfax","virginia",6,0,0
"1909","2020-03-13","hanover","virginia",1,0,0
"1910","2020-03-13","harrisonburg city","virginia",1,0,0
"1911","2020-03-13","james city","virginia",8,0,0
"1912","2020-03-13","loudoun","virginia",3,0,1
"1913","2020-03-13","prince edward","virginia",1,0,0
"1914","2020-03-13","prince william","virginia",2,0,0
"1915","2020-03-13","virginia beach city","virginia",2,0,0
"1916","2020-03-13","chelan","washington",1,1,0
"1917","2020-03-13","clark","washington",3,0,0
"1918","2020-03-13","columbia","washington",1,0,0
"1919","2020-03-13","grant","washington",1,0,0
"1920","2020-03-13","grays harbor","washington",1,0,0
"1921","2020-03-13","island","washington",3,0,0
"1922","2020-03-13","jefferson","washington",1,0,0
"1923","2020-03-13","king","washington",329,33,2
"1924","2020-03-13","kitsap","washington",3,0,0
"1925","2020-03-13","kittitas","washington",3,0,0
"1926","2020-03-13","pierce","washington",19,0,0
"1927","2020-03-13","skagit","washington",3,0,0
"1928","2020-03-13","snohomish","washington",132,3,1
"1929","2020-03-13","spokane","washington",4,0,0
"1930","2020-03-13","thurston","washington",3,0,0
"1931","2020-03-13","walla walla","washington",1,0,0
"1932","2020-03-13","whatcom","washington",1,0,0
"1933","2020-03-13","yakima","washington",2,0,1
"1934","2020-03-13","dane","wisconsin",5,0,0
"1935","2020-03-13","fond du lac","wisconsin",6,0,0
"1936","2020-03-13","milwaukee","wisconsin",2,0,1
"1937","2020-03-13","pierce","wisconsin",1,0,0
"1938","2020-03-13","racine","wisconsin",1,0,0
"1939","2020-03-13","sheboygan","wisconsin",3,0,0
"1940","2020-03-13","waukesha","wisconsin",1,0,0
"1941","2020-03-13","fremont","wyoming",1,0,0
"1942","2020-03-13","sheridan","wyoming",1,0,0
"1943","2020-03-14","baldwin","alabama",1,0,0
"1944","2020-03-14","elmore","alabama",1,0,0
"1945","2020-03-14","jefferson","alabama",6,0,0
"1946","2020-03-14","limestone","alabama",1,0,0
"1947","2020-03-14","mobile","alabama",0,0,1
"1948","2020-03-14","montgomery","alabama",1,0,0
"1949","2020-03-14","tuscaloosa","alabama",2,0,0
"1950","2020-03-14","anchorage","alaska",1,0,0
"1951","2020-03-14","graham","arizona",1,0,0
"1952","2020-03-14","maricopa","arizona",4,0,1
"1953","2020-03-14","pima","arizona",2,0,0
"1954","2020-03-14","pinal","arizona",5,0,0
"1955","2020-03-14","jefferson","arkansas",2,0,0
"1956","2020-03-14","pulaski","arkansas",7,0,0
"1957","2020-03-14","alameda","california",29,0,2
"1958","2020-03-14","contra costa","california",25,0,0
"1959","2020-03-14","el dorado","california",0,0,1
"1960","2020-03-14","fresno","california",2,0,0
"1961","2020-03-14","humboldt","california",1,0,0
"1962","2020-03-14","imperial","california",0,0,1
"1963","2020-03-14","los angeles","california",53,1,5
"1964","2020-03-14","madera","california",1,0,0
"1965","2020-03-14","marin","california",4,0,0
"1966","2020-03-14","napa","california",1,0,1
"1967","2020-03-14","orange","california",14,0,0
"1968","2020-03-14","placer","california",8,1,0
"1969","2020-03-14","riverside","california",10,0,3
"1970","2020-03-14","sacramento","california",28,1,0
"1971","2020-03-14","san benito","california",1,0,0
"1972","2020-03-14","san bernardino","california",0,0,1
"1973","2020-03-14","san diego","california",10,0,1
"1974","2020-03-14","san francisco","california",31,0,2
"1975","2020-03-14","san joaquin","california",8,0,0
"1976","2020-03-14","san luis obispo","california",1,0,0
"1977","2020-03-14","san mateo","california",32,0,0
"1978","2020-03-14","santa clara","california",91,2,1
"1979","2020-03-14","santa cruz","california",2,0,0
"1980","2020-03-14","shasta","california",1,0,0
"1981","2020-03-14","solano","california",12,0,0
"1982","2020-03-14","sonoma","california",4,0,0
"1983","2020-03-14","stanislaus","california",2,0,0
"1984","2020-03-14","tulare","california",3,0,0
"1985","2020-03-14","ventura","california",5,0,1
"1986","2020-03-14","yolo","california",2,0,0
"1987","2020-03-14","adams","colorado",6,0,0
"1988","2020-03-14","arapahoe","colorado",10,0,0
"1989","2020-03-14","boulder","colorado",1,0,1
"1990","2020-03-14","clear creek","colorado",1,0,0
"1991","2020-03-14","denver","colorado",23,0,0
"1992","2020-03-14","douglas","colorado",4,0,0
"1993","2020-03-14","eagle","colorado",20,0,0
"1994","2020-03-14","el paso","colorado",3,2,0
"1995","2020-03-14","gunnison","colorado",7,0,0
"1996","2020-03-14","jefferson","colorado",9,0,0
"1997","2020-03-14","larimer","colorado",1,0,0
"1998","2020-03-14","mesa","colorado",1,0,0
"1999","2020-03-14","pitkin","colorado",11,0,0
"2000","2020-03-14","pueblo","colorado",1,0,0
"2001","2020-03-14","routt","colorado",1,0,0
"2002","2020-03-14","summit","colorado",2,0,0
"2003","2020-03-14","weld","colorado",2,0,0
"2004","2020-03-14","fairfield","connecticut",15,0,1
"2005","2020-03-14","hartford","connecticut",1,0,1
"2006","2020-03-14","litchfield","connecticut",3,0,0
"2007","2020-03-14","new haven","connecticut",1,0,1
"2008","2020-03-14","new castle","delaware",4,0,1
"2009","2020-03-14","district of columbia","district of columbia",16,0,1
"2010","2020-03-14","alachua","florida",3,0,0
"2011","2020-03-14","broward","florida",21,0,3
"2012","2020-03-14","charlotte","florida",1,0,0
"2013","2020-03-14","clay","florida",1,0,0
"2014","2020-03-14","collier","florida",3,0,0
"2015","2020-03-14","duval","florida",1,0,0
"2016","2020-03-14","hillsborough","florida",3,0,1
"2017","2020-03-14","lee","florida",4,2,0
"2018","2020-03-14","manatee","florida",4,0,1
"2019","2020-03-14","miami-dade","florida",8,0,0
"2020","2020-03-14","miamidade","florida",0,0,2
"2021","2020-03-14","nassau","florida",1,0,0
"2022","2020-03-14","okaloosa","florida",1,0,0
"2023","2020-03-14","orange","florida",1,0,0
"2024","2020-03-14","osceola","florida",1,0,0
"2025","2020-03-14","palm beach","florida",5,0,2
"2026","2020-03-14","pasco","florida",1,0,1
"2027","2020-03-14","pinellas","florida",2,0,0
"2028","2020-03-14","santa rosa","florida",1,1,0
"2029","2020-03-14","sarasota","florida",2,0,0
"2030","2020-03-14","seminole","florida",1,0,0
"2031","2020-03-14","st. johns","florida",1,0,0
"2032","2020-03-14","volusia","florida",4,0,0
"2033","2020-03-14","bartow","georgia",7,0,0
"2034","2020-03-14","charlton","georgia",1,0,0
"2035","2020-03-14","cherokee","georgia",4,0,0
"2036","2020-03-14","cobb","georgia",15,1,2
"2037","2020-03-14","coweta","georgia",2,0,0
"2038","2020-03-14","dekalb","georgia",8,0,1
"2039","2020-03-14","fayette","georgia",4,0,0
"2040","2020-03-14","floyd","georgia",3,0,0
"2041","2020-03-14","fulton","georgia",13,0,0
"2042","2020-03-14","gordon","georgia",2,0,0
"2043","2020-03-14","gwinnett","georgia",2,0,0
"2044","2020-03-14","henry","georgia",1,0,0
"2045","2020-03-14","lee","georgia",1,0,0
"2046","2020-03-14","lowndes","georgia",1,0,0
"2047","2020-03-14","polk","georgia",1,0,0
"2048","2020-03-14","honolulu","hawaii",2,0,0
"2049","2020-03-14","kauai","hawaii",2,0,0
"2050","2020-03-14","ada","idaho",2,0,0
"2051","2020-03-14","blaine","idaho",2,0,0
"2052","2020-03-14","teton","idaho",1,0,0
"2053","2020-03-14","cook","illinois",51,0,4
"2054","2020-03-14","cumberland","illinois",1,0,0
"2055","2020-03-14","dupage","illinois",1,0,0
"2056","2020-03-14","kane","illinois",3,0,0
"2057","2020-03-14","lake","illinois",3,0,0
"2058","2020-03-14","mchenry","illinois",2,0,0
"2059","2020-03-14","sangamon","illinois",2,0,0
"2060","2020-03-14","st. clair","illinois",2,0,0
"2061","2020-03-14","williamson","illinois",0,0,1
"2062","2020-03-14","winnebago","illinois",0,0,1
"2063","2020-03-14","woodford","illinois",1,0,0
"2064","2020-03-14","adams","indiana",1,0,0
"2065","2020-03-14","boone","indiana",1,0,0
"2066","2020-03-14","hendricks","indiana",2,0,0
"2067","2020-03-14","howard","indiana",1,0,0
"2068","2020-03-14","johnson","indiana",3,0,0
"2069","2020-03-14","laporte","indiana",1,0,0
"2070","2020-03-14","marion","indiana",3,0,0
"2071","2020-03-14","noble","indiana",1,0,0
"2072","2020-03-14","ohio","indiana",0,0,1
"2073","2020-03-14","st. joseph","indiana",1,0,0
"2074","2020-03-14","wells","indiana",1,0,0
"2075","2020-03-14","carroll","iowa",1,0,0
"2076","2020-03-14","dallas","iowa",1,0,1
"2077","2020-03-14","harrison","iowa",1,0,0
"2078","2020-03-14","johnson","iowa",14,0,0
"2079","2020-03-14","pottawattamie","iowa",1,0,0
"2080","2020-03-14","butler","kansas",1,0,0
"2081","2020-03-14","franklin","kansas",1,0,0
"2082","2020-03-14","johnson","kansas",5,0,0
"2083","2020-03-14","wyandotte","kansas",1,1,0
"2084","2020-03-14","bourbon","kentucky",1,0,0
"2085","2020-03-14","daviess","kentucky",0,0,1
"2086","2020-03-14","fayette","kentucky",5,0,0
"2087","2020-03-14","harrison","kentucky",6,0,0
"2088","2020-03-14","jefferson","kentucky",4,0,0
"2089","2020-03-14","menifee","kentucky",0,0,1
"2090","2020-03-14","montgomery","kentucky",1,0,0
"2091","2020-03-14","nelson","kentucky",1,0,0
"2092","2020-03-14","bossier","louisiana",1,0,0
"2093","2020-03-14","caddo","louisiana",2,0,0
"2094","2020-03-14","jefferson","louisiana",11,0,0
"2095","2020-03-14","lafourche","louisiana",1,0,0
"2096","2020-03-14","orleans","louisiana",53,1,3
"2097","2020-03-14","orleans parish","louisiana",0,0,3
"2098","2020-03-14","st. charles","louisiana",2,0,0
"2099","2020-03-14","st. john the baptist","louisiana",1,0,0
"2100","2020-03-14","st. tammany","louisiana",4,0,0
"2101","2020-03-14","terrebonne","louisiana",2,0,0
"2102","2020-03-14","androscoggin","maine",1,0,0
"2103","2020-03-14","cumberland","maine",2,0,1
"2104","2020-03-14","anne arundel","maryland",1,0,0
"2105","2020-03-14","baltimore","maryland",3,0,1
"2106","2020-03-14","carroll","maryland",1,0,0
"2107","2020-03-14","charles","maryland",1,0,0
"2108","2020-03-14","harford","maryland",2,0,0
"2109","2020-03-14","montgomery","maryland",12,0,0
"2110","2020-03-14","prince george's","maryland",7,0,0
"2111","2020-03-14","prince georges","maryland",0,0,1
"2112","2020-03-14","barnstable","massachusetts",1,0,0
"2113","2020-03-14","berkshire","massachusetts",9,0,0
"2114","2020-03-14","bristol","massachusetts",1,0,0
"2115","2020-03-14","essex","massachusetts",5,0,0
"2116","2020-03-14","middlesex","massachusetts",65,0,1
"2117","2020-03-14","norfolk","massachusetts",28,0,1
"2118","2020-03-14","plymouth","massachusetts",0,0,1
"2119","2020-03-14","suffolk","massachusetts",27,0,0
"2120","2020-03-14","worcester","massachusetts",2,0,1
"2121","2020-03-14","bay","michigan",1,0,0
"2122","2020-03-14","charlevoix","michigan",1,0,0
"2123","2020-03-14","hillsdale","michigan",0,0,1
"2124","2020-03-14","ingham","michigan",1,0,0
"2125","2020-03-14","kent","michigan",3,0,0
"2126","2020-03-14","leelanau","michigan",1,0,0
"2127","2020-03-14","macomb","michigan",2,0,1
"2128","2020-03-14","monroe","michigan",1,0,0
"2129","2020-03-14","montcalm","michigan",1,0,0
"2130","2020-03-14","oakland","michigan",9,0,0
"2131","2020-03-14","st. clair","michigan",1,0,0
"2132","2020-03-14","washtenaw","michigan",4,0,0
"2133","2020-03-14","wayne","michigan",8,0,0
"2134","2020-03-14","anoka","minnesota",2,0,0
"2135","2020-03-14","carver","minnesota",1,0,0
"2136","2020-03-14","dakota","minnesota",2,0,0
"2137","2020-03-14","hennepin","minnesota",6,0,1
"2138","2020-03-14","olmsted","minnesota",1,0,0
"2139","2020-03-14","ramsey","minnesota",4,0,0
"2140","2020-03-14","renville","minnesota",1,0,0
"2141","2020-03-14","stearns","minnesota",3,0,0
"2142","2020-03-14","wright","minnesota",1,0,0
"2143","2020-03-14","copiah","mississippi",1,0,0
"2144","2020-03-14","forrest","mississippi",3,0,0
"2145","2020-03-14","leflore","mississippi",1,0,0
"2146","2020-03-14","pearl river","mississippi",1,0,0
"2147","2020-03-14","greene","missouri",2,0,0
"2148","2020-03-14","henry","missouri",1,0,0
"2149","2020-03-14","jackson","missouri",0,0,1
"2150","2020-03-14","st louis city","missouri",0,0,1
"2151","2020-03-14","st. louis","missouri",2,0,0
"2152","2020-03-14","gallatin","montana",1,0,0
"2153","2020-03-14","lewis and clark","montana",1,0,0
"2154","2020-03-14","missoula","montana",2,0,0
"2155","2020-03-14","silver bow","montana",1,0,1
"2156","2020-03-14","yellowstone","montana",1,0,0
"2157","2020-03-14","cass","nebraska",1,0,0
"2158","2020-03-14","douglas","nebraska",28,0,0
"2159","2020-03-14","carson city","nevada",1,0,0
"2160","2020-03-14","clark","nevada",16,0,1
"2161","2020-03-14","washoe","nevada",4,0,0
"2162","2020-03-14","grafton","new hampshire",3,0,0
"2163","2020-03-14","rockingham","new hampshire",4,0,0
"2164","2020-03-14","bergen","new jersey",31,1,2
"2165","2020-03-14","burlington","new jersey",3,0,1
"2166","2020-03-14","camden","new jersey",2,0,1
"2167","2020-03-14","essex","new jersey",7,0,1
"2168","2020-03-14","hudson","new jersey",5,0,1
"2169","2020-03-14","mercer","new jersey",1,0,0
"2170","2020-03-14","middlesex","new jersey",8,0,0
"2171","2020-03-14","monmouth","new jersey",8,1,0
"2172","2020-03-14","morris","new jersey",5,0,0
"2173","2020-03-14","ocean","new jersey",1,0,0
"2174","2020-03-14","passaic","new jersey",2,0,0
"2175","2020-03-14","union","new jersey",1,0,0
"2176","2020-03-14","unknown","new jersey",1,0,0
"2177","2020-03-14","bernalillo","new mexico",6,0,0
"2178","2020-03-14","sandoval","new mexico",2,0,0
"2179","2020-03-14","santa fe","new mexico",3,0,0
"2180","2020-03-14","socorro","new mexico",2,0,0
"2181","2020-03-14","albany","new york",5,0,0
"2182","2020-03-14","broome","new york",1,0,0
"2183","2020-03-14","delaware","new york",1,0,0
"2184","2020-03-14","dutchess","new york",4,0,0
"2185","2020-03-14","herkimer","new york",1,0,0
"2186","2020-03-14","monroe","new york",2,0,0
"2187","2020-03-14","nassau","new york",79,0,0
"2188","2020-03-14","new york city","new york",269,1,13
"2189","2020-03-14","orange","new york",6,0,0
"2190","2020-03-14","rockland","new york",12,1,0
"2191","2020-03-14","saratoga","new york",3,0,0
"2192","2020-03-14","schenectady","new york",1,0,0
"2193","2020-03-14","seneca","new york",0,0,1
"2194","2020-03-14","suffolk","new york",41,0,0
"2195","2020-03-14","tioga","new york",1,0,0
"2196","2020-03-14","tompkins","new york",1,0,1
"2197","2020-03-14","ulster","new york",5,0,1
"2198","2020-03-14","westchester","new york",178,0,0
"2199","2020-03-14","brunswick","north carolina",1,0,0
"2200","2020-03-14","cabarrus","north carolina",1,0,0
"2201","2020-03-14","chatham","north carolina",1,0,0
"2202","2020-03-14","craven","north carolina",1,0,0
"2203","2020-03-14","forsyth","north carolina",2,0,0
"2204","2020-03-14","harnett","north carolina",2,0,0
"2205","2020-03-14","johnston","north carolina",2,0,0
"2206","2020-03-14","mecklenburg","north carolina",2,0,0
"2207","2020-03-14","onslow","north carolina",1,0,0
"2208","2020-03-14","wake","north carolina",11,0,0
"2209","2020-03-14","wayne","north carolina",1,0,0
"2210","2020-03-14","ward","north dakota",1,0,0
"2211","2020-03-14","belmont","ohio",2,0,0
"2212","2020-03-14","butler","ohio",4,0,0
"2213","2020-03-14","cuyahoga","ohio",11,0,0
"2214","2020-03-14","erie","ohio",0,0,1
"2215","2020-03-14","franklin","ohio",1,0,0
"2216","2020-03-14","lorain","ohio",1,0,0
"2217","2020-03-14","portage","ohio",0,0,1
"2218","2020-03-14","stark","ohio",2,0,0
"2219","2020-03-14","summit","ohio",2,0,0
"2220","2020-03-14","trumbull","ohio",2,0,0
"2221","2020-03-14","tuscarawas","ohio",1,0,0
"2222","2020-03-14","jackson","oklahoma",1,0,0
"2223","2020-03-14","oklahoma","oklahoma",1,0,0
"2224","2020-03-14","tulsa","oklahoma",2,0,0
"2225","2020-03-14","clackamas","oregon",1,0,0
"2226","2020-03-14","deschutes","oregon",3,0,0
"2227","2020-03-14","douglas","oregon",1,0,0
"2228","2020-03-14","jackson","oregon",2,0,0
"2229","2020-03-14","klamath","oregon",1,0,0
"2230","2020-03-14","linn","oregon",9,0,0
"2231","2020-03-14","marion","oregon",2,0,0
"2232","2020-03-14","multnomah","oregon",1,1,0
"2233","2020-03-14","polk","oregon",1,0,0
"2234","2020-03-14","umatilla","oregon",2,0,0
"2235","2020-03-14","washington","oregon",13,0,1
"2236","2020-03-14","allegheny","pennsylvania",1,0,0
"2237","2020-03-14","bucks","pennsylvania",4,0,0
"2238","2020-03-14","chester","pennsylvania",2,0,0
"2239","2020-03-14","cumberland","pennsylvania",3,0,0
"2240","2020-03-14","delaware","pennsylvania",6,0,0
"2241","2020-03-14","monroe","pennsylvania",3,0,0
"2242","2020-03-14","montgomery","pennsylvania",20,0,0
"2243","2020-03-14","northampton","pennsylvania",1,0,0
"2244","2020-03-14","philadelphia","pennsylvania",4,0,0
"2245","2020-03-14","pike","pennsylvania",1,0,0
"2246","2020-03-14","washington","pennsylvania",1,0,0
"2247","2020-03-14","wayne","pennsylvania",1,0,0
"2248","2020-03-14","unknown","puerto rico",4,0,0
"2249","2020-03-14","unknown","rhode island",20,0,0
"2250","2020-03-14","beaufort","south carolina",3,0,0
"2251","2020-03-14","charleston","south carolina",1,0,0
"2252","2020-03-14","kershaw","south carolina",11,0,0
"2253","2020-03-14","lancaster","south carolina",2,0,0
"2254","2020-03-14","lexington","south carolina",1,0,0
"2255","2020-03-14","spartanburg","south carolina",1,0,0
"2256","2020-03-14","beadle","south dakota",1,0,0
"2257","2020-03-14","bon homme","south dakota",1,0,0
"2258","2020-03-14","charles mix","south dakota",1,0,0
"2259","2020-03-14","davison","south dakota",2,1,0
"2260","2020-03-14","mccook","south dakota",1,0,0
"2261","2020-03-14","minnehaha","south dakota",3,0,0
"2262","2020-03-14","campbell","tennessee",1,0,0
"2263","2020-03-14","davidson","tennessee",14,0,0
"2264","2020-03-14","hamilton","tennessee",1,0,0
"2265","2020-03-14","jefferson","tennessee",1,0,0
"2266","2020-03-14","knox","tennessee",1,0,0
"2267","2020-03-14","rutherford","tennessee",1,0,0
"2268","2020-03-14","shelby","tennessee",2,0,0
"2269","2020-03-14","sullivan","tennessee",1,0,0
"2270","2020-03-14","williamson","tennessee",10,0,0
"2271","2020-03-14","bell","texas",1,0,0
"2272","2020-03-14","bexar","texas",12,0,0
"2273","2020-03-14","brazoria","texas",2,0,0
"2274","2020-03-14","collin","texas",7,0,0
"2275","2020-03-14","dallas","texas",11,0,1
"2276","2020-03-14","el paso","texas",1,0,0
"2277","2020-03-14","fort bend","texas",9,0,1
"2278","2020-03-14","galveston","texas",1,0,0
"2279","2020-03-14","gregg","texas",1,0,0
"2280","2020-03-14","harris","texas",11,0,1
"2281","2020-03-14","hays","texas",1,0,0
