"","Year","Month","Day","hour","Sentiment","Count","Percentage"
"44283","2021",10,12,20,"positive",554,0.0474843575897832
"44284","2021",10,12,21,"negative",9925,0.850179886928217
"44285","2021",10,12,21,"neutral",1144,0.0979955456570156
"44286","2021",10,12,21,"positive",605,0.0518245674147679
"44287","2021",10,12,22,"negative",12659,0.849255333422783
"44288","2021",10,12,22,"neutral",1463,0.0981483966188112
"44289","2021",10,12,22,"positive",784,0.052596269958406
"44290","2021",10,12,23,"negative",17042,0.87345599917995
"44291","2021",10,12,23,"neutral",1609,0.08246630106094
"44292","2021",10,12,23,"positive",860,0.0440776997591102
"44293","2021",10,13,0,"negative",15563,0.886174695364993
"44294","2021",10,13,0,"neutral",1296,0.0737956952511103
"44295","2021",10,13,0,"positive",703,0.0400296093838971
"44296","2021",10,13,1,"negative",14989,0.861387276593299
"44297","2021",10,13,1,"neutral",1332,0.076547324866387
"44298","2021",10,13,1,"positive",1080,0.0620653985403138
"44299","2021",10,13,2,"negative",13878,0.876745214479752
"44300","2021",10,13,2,"neutral",1147,0.0724619369511656
"44301","2021",10,13,2,"positive",804,0.0507928485690821
"44302","2021",10,13,3,"negative",9620,0.873354516568316
"44303","2021",10,13,3,"neutral",797,0.0723558783477077
"44304","2021",10,13,3,"positive",598,0.0542896050839764
"44305","2021",10,13,4,"negative",6741,0.858288770053476
"44306","2021",10,13,4,"neutral",693,0.0882352941176471
"44307","2021",10,13,4,"positive",420,0.053475935828877
"44308","2021",10,13,5,"negative",4756,0.868993239539558
"44309","2021",10,13,5,"neutral",440,0.0803946647177051
"44310","2021",10,13,5,"positive",277,0.0506120957427371
"44311","2021",10,13,6,"negative",3294,0.8450487429451
"44312","2021",10,13,6,"neutral",416,0.106721395587481
"44313","2021",10,13,6,"positive",188,0.0482298614674192
"44314","2021",10,13,7,"negative",3202,0.841303205465055
"44315","2021",10,13,7,"neutral",426,0.111928533893852
"44316","2021",10,13,7,"positive",178,0.046768260641093
"44317","2021",10,13,8,"negative",3375,0.817587209302326
"44318","2021",10,13,8,"neutral",341,0.0826065891472868
"44319","2021",10,13,8,"positive",412,0.0998062015503876
"44320","2021",10,13,9,"negative",4627,0.84188500727802
"44321","2021",10,13,9,"neutral",555,0.100982532751092
"44322","2021",10,13,9,"positive",314,0.0571324599708879
"44323","2021",10,13,10,"negative",7027,0.848671497584541
"44324","2021",10,13,10,"neutral",768,0.0927536231884058
"44325","2021",10,13,10,"positive",485,0.0585748792270531
"44326","2021",10,13,11,"negative",9597,0.848616146432045
"44327","2021",10,13,11,"neutral",1164,0.102926872402511
"44328","2021",10,13,11,"positive",548,0.0484569811654435
"44329","2021",10,13,12,"negative",11128,0.851610928292646
"44330","2021",10,13,12,"neutral",1239,0.0948190097191398
"44331","2021",10,13,12,"positive",700,0.0535700619882146
"44332","2021",10,13,13,"negative",11592,0.862628367316565
"44333","2021",10,13,13,"neutral",1196,0.0890013394850424
"44334","2021",10,13,13,"positive",650,0.0483702931983926
"44335","2021",10,13,14,"negative",11971,0.858751793400287
"44336","2021",10,13,14,"neutral",1340,0.0961262553802009
"44337","2021",10,13,14,"positive",629,0.0451219512195122
"44338","2021",10,13,15,"negative",11605,0.855258309381679
"44339","2021",10,13,15,"neutral",1374,0.101260225514039
"44340","2021",10,13,15,"positive",590,0.0434814651042818
"44341","2021",10,13,16,"negative",11334,0.846832038254632
"44342","2021",10,13,16,"neutral",1384,0.103407053197848
"44343","2021",10,13,16,"positive",666,0.0497609085475194
"44344","2021",10,13,17,"negative",11131,0.849111297581814
"44345","2021",10,13,17,"neutral",1380,0.105271187733618
"44346","2021",10,13,17,"positive",598,0.0456175146845679
"44347","2021",10,13,18,"negative",10982,0.860051687681103
"44348","2021",10,13,18,"neutral",1196,0.093664343331506
"44349","2021",10,13,18,"positive",591,0.0462839689873913
"44350","2021",10,13,19,"negative",11511,0.869476546566961
"44351","2021",10,13,19,"neutral",1137,0.0858826195331974
"44352","2021",10,13,19,"positive",591,0.0446408338998414
"44353","2021",10,13,20,"negative",11375,0.866006851922345
"44354","2021",10,13,20,"neutral",1271,0.0967643700038066
"44355","2021",10,13,20,"positive",489,0.0372287780738485
"44356","2021",10,13,21,"negative",11874,0.872510838415754
"44357","2021",10,13,21,"neutral",1262,0.0927327503857741
"44358","2021",10,13,21,"positive",473,0.0347564111984716
"44359","2021",10,13,22,"negative",11268,0.855450956574552
"44360","2021",10,13,22,"neutral",1382,0.104919526267841
"44361","2021",10,13,22,"positive",522,0.039629517157607
"44362","2021",10,13,23,"negative",11565,0.861516686531585
"44363","2021",10,13,23,"neutral",1392,0.103694874851013
"44364","2021",10,13,23,"positive",467,0.0347884386174017
"44365","2021",10,14,0,"negative",10564,0.854761712112631
"44366","2021",10,14,0,"neutral",1279,0.103487337163201
"44367","2021",10,14,0,"positive",516,0.0417509507241686
"44368","2021",10,14,1,"negative",10296,0.868934087264748
"44369","2021",10,14,1,"neutral",1175,0.0991644864545531
"44370","2021",10,14,1,"positive",378,0.0319014262806988
"44371","2021",10,14,2,"negative",10289,0.875957772858846
"44372","2021",10,14,2,"neutral",1074,0.0914353822577899
"44373","2021",10,14,2,"positive",383,0.0326068448833646
"44374","2021",10,14,3,"negative",7771,0.858768924743066
"44375","2021",10,14,3,"neutral",971,0.107304674549674
"44376","2021",10,14,3,"positive",307,0.0339264007072605
"44377","2021",10,14,4,"negative",6231,0.844308943089431
"44378","2021",10,14,4,"neutral",790,0.107046070460705
"44379","2021",10,14,4,"positive",359,0.0486449864498645
"44380","2021",10,14,5,"negative",4152,0.868437565362895
"44381","2021",10,14,5,"neutral",471,0.0985149550303284
"44382","2021",10,14,5,"positive",158,0.0330474796067768
"44383","2021",10,14,6,"negative",3457,0.872318950290184
"44384","2021",10,14,6,"neutral",366,0.0923542770628312
"44385","2021",10,14,6,"positive",140,0.0353267726469846
"44386","2021",10,14,7,"negative",3317,0.850294796206101
"44387","2021",10,14,7,"neutral",435,0.111509869264291
"44388","2021",10,14,7,"positive",149,0.0381953345296078
"44389","2021",10,14,8,"negative",3355,0.864690721649485
"44390","2021",10,14,8,"neutral",401,0.103350515463918
"44391","2021",10,14,8,"positive",124,0.0319587628865979
"44392","2021",10,14,9,"negative",3954,0.855473820856772
"44393","2021",10,14,9,"neutral",437,0.0945478147987884
"44394","2021",10,14,9,"positive",231,0.0499783643444396
"44395","2021",10,14,10,"negative",5320,0.853521578694048
"44396","2021",10,14,10,"neutral",629,0.100914487405744
"44397","2021",10,14,10,"positive",284,0.0455639339002086
"44398","2021",10,14,11,"negative",7071,0.849573471104169
"44399","2021",10,14,11,"neutral",820,0.0985221674876847
"44400","2021",10,14,11,"positive",432,0.0519043614081461
"44401","2021",10,14,12,"negative",8541,0.847573682643644
"44402","2021",10,14,12,"neutral",1056,0.104793093182495
"44403","2021",10,14,12,"positive",480,0.0476332241738613
"44404","2021",10,14,13,"negative",9664,0.857193542664538
"44405","2021",10,14,13,"neutral",1086,0.096327833954231
"44406","2021",10,14,13,"positive",524,0.0464786233812312
"44407","2021",10,14,14,"negative",10187,0.836989565360283
"44408","2021",10,14,14,"neutral",1342,0.110262098430696
"44409","2021",10,14,14,"positive",642,0.0527483362090214
"44410","2021",10,14,15,"negative",9885,0.848206624334992
"44411","2021",10,14,15,"neutral",1222,0.104856701561696
"44412","2021",10,14,15,"positive",547,0.0469366741033122
"44413","2021",10,14,16,"negative",10211,0.846051868423233
"44414","2021",10,14,16,"neutral",1230,0.101913994531444
"44415","2021",10,14,16,"positive",628,0.0520341370453227
"44416","2021",10,14,17,"negative",9525,0.841133874955846
"44417","2021",10,14,17,"neutral",1246,0.110031790886613
"44418","2021",10,14,17,"positive",553,0.0488343341575415
"44419","2021",10,14,18,"negative",9026,0.837291280148423
"44420","2021",10,14,18,"neutral",1261,0.116975881261596
"44421","2021",10,14,18,"positive",493,0.0457328385899815
"44422","2021",10,14,19,"negative",8701,0.840432724814064
"44423","2021",10,14,19,"neutral",1129,0.109050516758428
"44424","2021",10,14,19,"positive",523,0.0505167584275089
"44425","2021",10,14,20,"negative",8830,0.83019932305378
"44426","2021",10,14,20,"neutral",1129,0.106148928168484
"44427","2021",10,14,20,"positive",677,0.063651748777736
"44428","2021",10,14,21,"negative",8827,0.826652931260536
"44429","2021",10,14,21,"neutral",1224,0.1146282075295
"44430","2021",10,14,21,"positive",627,0.0587188612099644
"44431","2021",10,14,22,"negative",9230,0.853286493482481
"44432","2021",10,14,22,"neutral",1114,0.102986040491818
"44433","2021",10,14,22,"positive",473,0.0437274660257003
"44434","2021",10,14,23,"negative",7894,0.845001070434596
"44435","2021",10,14,23,"neutral",997,0.106722329265682
"44436","2021",10,14,23,"positive",451,0.0482766002997217
"44437","2021",10,15,0,"negative",7776,0.851977648734524
"44438","2021",10,15,0,"neutral",967,0.105949380957598
"44439","2021",10,15,0,"positive",384,0.0420729703078777
"44440","2021",10,15,1,"negative",8045,0.86015182294451
"44441","2021",10,15,1,"neutral",953,0.101892440928044
"44442","2021",10,15,1,"positive",355,0.0379557361274457
"44443","2021",10,15,2,"negative",7366,0.856113435611344
"44444","2021",10,15,2,"neutral",854,0.099256159925616
"44445","2021",10,15,2,"positive",384,0.0446304044630404
"44446","2021",10,15,3,"negative",6032,0.848740678204587
"44447","2021",10,15,3,"neutral",750,0.105529759392149
"44448","2021",10,15,3,"positive",325,0.0457295624032644
"44449","2021",10,15,4,"negative",5002,0.840389784946237
"44450","2021",10,15,4,"neutral",591,0.0992943548387097
"44451","2021",10,15,4,"positive",359,0.0603158602150538
"44452","2021",10,15,5,"negative",3497,0.855430528375734
"44453","2021",10,15,5,"neutral",382,0.0934442270058708
"44454","2021",10,15,5,"positive",209,0.0511252446183953
"44455","2021",10,15,6,"negative",2898,0.851351351351351
"44456","2021",10,15,6,"neutral",334,0.0981198589894242
"44457","2021",10,15,6,"positive",172,0.0505287896592244
"44458","2021",10,15,7,"negative",2665,0.820757622420696
"44459","2021",10,15,7,"neutral",379,0.116723129042193
"44460","2021",10,15,7,"positive",203,0.0625192485371112
"44461","2021",10,15,8,"negative",2749,0.849768160741886
"44462","2021",10,15,8,"neutral",279,0.0862442040185471
"44463","2021",10,15,8,"positive",207,0.0639876352395672
"44464","2021",10,15,9,"negative",3371,0.850618218521322
"44465","2021",10,15,9,"neutral",355,0.0895786020691395
"44466","2021",10,15,9,"positive",237,0.0598031794095382
"44467","2021",10,15,10,"negative",4897,0.867800815169236
"44468","2021",10,15,10,"neutral",496,0.0878965089491405
"44469","2021",10,15,10,"positive",250,0.0443026758816233
"44470","2021",10,15,11,"negative",6800,0.853735091023227
"44471","2021",10,15,11,"neutral",796,0.0999372253609542
"44472","2021",10,15,11,"positive",369,0.0463276836158192
"44473","2021",10,15,12,"negative",8809,0.837835267262697
"44474","2021",10,15,12,"neutral",1271,0.120886437131444
"44475","2021",10,15,12,"positive",434,0.0412782956058589
"44476","2021",10,15,13,"negative",9471,0.832615384615385
"44477","2021",10,15,13,"neutral",1183,0.104
"44478","2021",10,15,13,"positive",721,0.0633846153846154
"44479","2021",10,15,14,"negative",9966,0.837478991596639
"44480","2021",10,15,14,"neutral",1368,0.114957983193277
"44481","2021",10,15,14,"positive",566,0.047563025210084
"44482","2021",10,15,15,"negative",9232,0.819456772590094
"44483","2021",10,15,15,"neutral",1418,0.125865435824605
"44484","2021",10,15,15,"positive",616,0.0546777915853009
"44485","2021",10,15,16,"negative",9897,0.805747781486608
"44486","2021",10,15,16,"neutral",1654,0.134657656924204
"44487","2021",10,15,16,"positive",732,0.0595945615891883
"44488","2021",10,15,17,"negative",10188,0.820289855072464
"44489","2021",10,15,17,"neutral",1607,0.12938808373591
"44490","2021",10,15,17,"positive",625,0.0503220611916264
"44491","2021",10,15,18,"negative",9663,0.829370869453266
"44492","2021",10,15,18,"neutral",1353,0.116127371041112
"44493","2021",10,15,18,"positive",635,0.0545017595056218
"44494","2021",10,15,19,"negative",8569,0.83681640625
"44495","2021",10,15,19,"neutral",1195,0.11669921875
"44496","2021",10,15,19,"positive",476,0.046484375
"44497","2021",10,15,20,"negative",8383,0.838887221054738
"44498","2021",10,15,20,"neutral",1062,0.106274392074452
"44499","2021",10,15,20,"positive",548,0.0548383868708096
"44500","2021",10,15,21,"negative",8288,0.84493832194923
"44501","2021",10,15,21,"neutral",1072,0.109287389132429
"44502","2021",10,15,21,"positive",449,0.0457742889183403
"44503","2021",10,15,22,"negative",8027,0.849417989417989
"44504","2021",10,15,22,"neutral",986,0.104338624338624
"44505","2021",10,15,22,"positive",437,0.0462433862433862
"44506","2021",10,15,23,"negative",9305,0.844067489114659
"44507","2021",10,15,23,"neutral",1167,0.105859941944848
"44508","2021",10,15,23,"positive",552,0.0500725689404935
"44509","2021",10,16,0,"negative",8151,0.819607843137255
"44510","2021",10,16,0,"neutral",1336,0.134338863750628
"44511","2021",10,16,0,"positive",458,0.0460532931121166
"44512","2021",10,16,1,"negative",7811,0.815344467640919
"44513","2021",10,16,1,"neutral",1419,0.14812108559499
"44514","2021",10,16,1,"positive",350,0.0365344467640919
"44515","2021",10,16,2,"negative",7270,0.848506069094304
"44516","2021",10,16,2,"neutral",968,0.112978524743231
"44517","2021",10,16,2,"positive",330,0.038515406162465
"44518","2021",10,16,3,"negative",6066,0.848510281158204
"44519","2021",10,16,3,"neutral",748,0.104630018184361
"44520","2021",10,16,3,"positive",335,0.0468597006574346
"44521","2021",10,16,4,"negative",3980,0.865970409051349
"44522","2021",10,16,4,"neutral",449,0.0976936466492602
"44523","2021",10,16,4,"positive",167,0.0363359442993908
"44524","2021",10,16,5,"negative",2840,0.844735276621059
"44525","2021",10,16,5,"neutral",397,0.118084473527662
"44526","2021",10,16,5,"positive",125,0.037180249851279
"44527","2021",10,16,6,"negative",2297,0.851687059695958
"44528","2021",10,16,6,"neutral",304,0.112717834631072
"44529","2021",10,16,6,"positive",96,0.03559510567297
"44530","2021",10,16,7,"negative",2420,0.846745976207138
"44531","2021",10,16,7,"neutral",322,0.112666200139958
"44532","2021",10,16,7,"positive",116,0.0405878236529041
"44533","2021",10,16,8,"negative",2446,0.855843247025892
"44534","2021",10,16,8,"neutral",298,0.104268719384185
"44535","2021",10,16,8,"positive",114,0.039888033589923
"44536","2021",10,16,9,"negative",2722,0.844031007751938
"44537","2021",10,16,9,"neutral",379,0.117519379844961
"44538","2021",10,16,9,"positive",124,0.0384496124031008
"44539","2021",10,16,10,"negative",3249,0.842582987551867
"44540","2021",10,16,10,"neutral",393,0.101919087136929
"44541","2021",10,16,10,"positive",214,0.0554979253112033
"44542","2021",10,16,11,"negative",4513,0.844498502994012
"44543","2021",10,16,11,"neutral",553,0.103480538922156
"44544","2021",10,16,11,"positive",278,0.0520209580838323
"44545","2021",10,16,12,"negative",5352,0.839792876196454
"44546","2021",10,16,12,"neutral",653,0.102463517966421
"44547","2021",10,16,12,"positive",368,0.0577436058371254
"44548","2021",10,16,13,"negative",6879,0.843428151054438
"44549","2021",10,16,13,"neutral",900,0.110348209906817
"44550","2021",10,16,13,"positive",377,0.0462236390387445
"44551","2021",10,16,14,"negative",7489,0.851022727272727
"44552","2021",10,16,14,"neutral",899,0.102159090909091
"44553","2021",10,16,14,"positive",412,0.0468181818181818
"44554","2021",10,16,15,"negative",7977,0.864340665294181
"44555","2021",10,16,15,"neutral",878,0.0951349008559974
"44556","2021",10,16,15,"positive",374,0.0405244338498212
"44557","2021",10,16,16,"negative",6881,0.846475581252307
"44558","2021",10,16,16,"neutral",870,0.107024234223152
"44559","2021",10,16,16,"positive",378,0.0465001845245418
"44560","2021",10,16,17,"negative",6545,0.846482152095189
"44561","2021",10,16,17,"neutral",862,0.11148473874806
"44562","2021",10,16,17,"positive",325,0.0420331091567512
"44563","2021",10,16,18,"negative",6768,0.855193328278999
"44564","2021",10,16,18,"neutral",826,0.104371998989133
"44565","2021",10,16,18,"positive",320,0.0404346727318676
"44566","2021",10,16,19,"negative",6234,0.857614527445316
"44567","2021",10,16,19,"neutral",753,0.103590590177466
"44568","2021",10,16,19,"positive",282,0.0387948823772183
"44569","2021",10,16,20,"negative",6381,0.865807327001357
"44570","2021",10,16,20,"neutral",764,0.103663500678426
"44571","2021",10,16,20,"positive",225,0.0305291723202171
"44572","2021",10,16,21,"negative",6324,0.844889779559118
"44573","2021",10,16,21,"neutral",883,0.117969271877088
"44574","2021",10,16,21,"positive",278,0.0371409485637943
"44575","2021",10,16,22,"negative",6244,0.848830886351278
"44576","2021",10,16,22,"neutral",850,0.115551930396955
"44577","2021",10,16,22,"positive",262,0.0356171832517673
"44578","2021",10,16,23,"negative",6948,0.879939209726444
"44579","2021",10,16,23,"neutral",728,0.0921985815602837
"44580","2021",10,16,23,"positive",220,0.0278622087132725
"44581","2021",10,17,0,"negative",6324,0.871554575523705
"44582","2021",10,17,0,"neutral",692,0.0953693495038589
"44583","2021",10,17,0,"positive",240,0.0330760749724366
"44584","2021",10,17,1,"negative",5810,0.848175182481752
"44585","2021",10,17,1,"neutral",832,0.121459854014599
"44586","2021",10,17,1,"positive",208,0.0303649635036496
"44587","2021",10,17,2,"negative",5666,0.846050470359863
"44588","2021",10,17,2,"neutral",855,0.127669105569658
"44589","2021",10,17,2,"positive",176,0.0262804240704793
"44590","2021",10,17,3,"negative",5058,0.855982399729227
"44591","2021",10,17,3,"neutral",693,0.117278727365036
"44592","2021",10,17,3,"positive",158,0.026738872905737
"44593","2021",10,17,4,"negative",3915,0.844477998274374
"44594","2021",10,17,4,"neutral",571,0.123166522864538
"44595","2021",10,17,4,"positive",150,0.0323554788610871
"44596","2021",10,17,5,"negative",2458,0.835486063902107
"44597","2021",10,17,5,"neutral",396,0.134602311352821
"44598","2021",10,17,5,"positive",88,0.0299116247450714
"44599","2021",10,17,6,"negative",2136,0.826945412311266
"44600","2021",10,17,6,"neutral",362,0.140147115756872
"44601","2021",10,17,6,"positive",85,0.0329074719318622
"44602","2021",10,17,7,"negative",2284,0.839397280411613
"44603","2021",10,17,7,"neutral",339,0.124586549062845
"44604","2021",10,17,7,"positive",98,0.0360161705255421
"44605","2021",10,17,8,"negative",2246,0.838372527062337
"44606","2021",10,17,8,"neutral",323,0.120567375886525
"44607","2021",10,17,8,"positive",110,0.0410600970511385
"44608","2021",10,17,9,"negative",2100,0.841346153846154
"44609","2021",10,17,9,"neutral",300,0.120192307692308
"44610","2021",10,17,9,"positive",96,0.0384615384615385
"44611","2021",10,17,10,"negative",2595,0.833065810593901
"44612","2021",10,17,10,"neutral",389,0.124879614767255
"44613","2021",10,17,10,"positive",131,0.0420545746388443
"44614","2021",10,17,11,"negative",3508,0.846320868516285
"44615","2021",10,17,11,"neutral",469,0.113148371531966
"44616","2021",10,17,11,"positive",168,0.0405307599517491
"44617","2021",10,17,12,"negative",4449,0.84245408066654
"44618","2021",10,17,12,"neutral",600,0.113614845673168
"44619","2021",10,17,12,"positive",232,0.0439310736602916
"44620","2021",10,17,13,"negative",5662,0.848621103117506
"44621","2021",10,17,13,"neutral",760,0.113908872901679
"44622","2021",10,17,13,"positive",250,0.0374700239808154
"44623","2021",10,17,14,"negative",6894,0.849956848723955
"44624","2021",10,17,14,"neutral",907,0.111823449636296
"44625","2021",10,17,14,"positive",310,0.0382197016397485
"44626","2021",10,17,15,"negative",6736,0.863479041148571
"44627","2021",10,17,15,"neutral",754,0.0966542750929368
"44628","2021",10,17,15,"positive",311,0.0398666837584925
"44629","2021",10,17,16,"negative",6307,0.866584226435834
"44630","2021",10,17,16,"neutral",722,0.0992030777686178
"44631","2021",10,17,16,"positive",249,0.0342126957955482
"44632","2021",10,17,17,"negative",5966,0.850948509485095
"44633","2021",10,17,17,"neutral",804,0.114676936243047
"44634","2021",10,17,17,"positive",241,0.0343745542718585
"44635","2021",10,17,18,"negative",6264,0.863880844021514
"44636","2021",10,17,18,"neutral",717,0.0988829127016963
"44637","2021",10,17,18,"positive",270,0.0372362432767894
"44638","2021",10,17,19,"negative",6203,0.857123117313804
"44639","2021",10,17,19,"neutral",704,0.0972778775735802
"44640","2021",10,17,19,"positive",330,0.0455990051126157
"44641","2021",10,17,20,"negative",6657,0.863088292493193
"44642","2021",10,17,20,"neutral",762,0.0987942434850253
"44643","2021",10,17,20,"positive",294,0.0381174640217814
"44644","2021",10,17,21,"negative",7417,0.865865047863647
"44645","2021",10,17,21,"neutral",877,0.102381508288583
"44646","2021",10,17,21,"positive",272,0.0317534438477703
"44647","2021",10,17,22,"negative",10078,0.864248349198182
"44648","2021",10,17,22,"neutral",989,0.0848126232741617
"44649","2021",10,17,22,"positive",594,0.0509390275276563
"44650","2021",10,17,23,"negative",13659,0.847017239240977
"44651","2021",10,17,23,"neutral",1179,0.0731117450080615
"44652","2021",10,17,23,"positive",1288,0.0798710157509612
"44653","2021",10,18,0,"negative",14123,0.855472772427161
"44654","2021",10,18,0,"neutral",1143,0.0692349627475922
"44655","2021",10,18,0,"positive",1243,0.0752922648252468
"44656","2021",10,18,1,"negative",14935,0.882735386252143
"44657","2021",10,18,1,"neutral",1098,0.0648974525681187
"44658","2021",10,18,1,"positive",886,0.0523671611797388
"44659","2021",10,18,2,"negative",12405,0.85990572577291
"44660","2021",10,18,2,"neutral",1230,0.0852627200887287
"44661","2021",10,18,2,"positive",791,0.0548315541383613
"44662","2021",10,18,3,"negative",8614,0.854055125917113
"44663","2021",10,18,3,"neutral",854,0.0846718223279794
"44664","2021",10,18,3,"positive",618,0.0612730517549078
"44665","2021",10,18,4,"negative",5859,0.860605170387779
"44666","2021",10,18,4,"neutral",625,0.0918037602820212
"44667","2021",10,18,4,"positive",324,0.0475910693301998
"44668","2021",10,18,5,"negative",4194,0.87758945386064
"44669","2021",10,18,5,"neutral",410,0.0857920066959615
"44670","2021",10,18,5,"positive",175,0.0366185394433982
"44671","2021",10,18,6,"negative",3125,0.8510348583878
"44672","2021",10,18,6,"neutral",358,0.0974945533769063
"44673","2021",10,18,6,"positive",189,0.0514705882352941
"44674","2021",10,18,7,"negative",3065,0.854236343366778
"44675","2021",10,18,7,"neutral",336,0.0936454849498328
"44676","2021",10,18,7,"positive",187,0.0521181716833891
"44677","2021",10,18,8,"negative",3140,0.865252135574538
"44678","2021",10,18,8,"neutral",310,0.0854229815376137
"44679","2021",10,18,8,"positive",179,0.0493248828878479
"44680","2021",10,18,9,"negative",4139,0.872470489038786
"44681","2021",10,18,9,"neutral",327,0.068929173693086
"44682","2021",10,18,9,"positive",278,0.0586003372681282
"44683","2021",10,18,10,"negative",6479,0.865366635501536
"44684","2021",10,18,10,"neutral",586,0.0782689995993055
"44685","2021",10,18,10,"positive",422,0.0563643648991585
"44686","2021",10,18,11,"negative",8921,0.864354229241353
"44687","2021",10,18,11,"neutral",755,0.0731518263734134
"44688","2021",10,18,11,"positive",645,0.062493944385234
"44689","2021",10,18,12,"negative",13857,0.860683229813665
"44690","2021",10,18,12,"neutral",1638,0.101739130434783
"44691","2021",10,18,12,"positive",605,0.0375776397515528
"44692","2021",10,18,13,"negative",15499,0.85511724137931
"44693","2021",10,18,13,"neutral",1887,0.104110344827586
"44694","2021",10,18,13,"positive",739,0.0407724137931035
"44695","2021",10,18,14,"negative",13980,0.834128878281623
"44696","2021",10,18,14,"neutral",2092,0.124821002386635
"44697","2021",10,18,14,"positive",688,0.0410501193317422
"44698","2021",10,18,15,"negative",13636,0.805529300567108
"44699","2021",10,18,15,"neutral",2604,0.15382797731569
"44700","2021",10,18,15,"positive",688,0.0406427221172023
"44701","2021",10,18,16,"negative",12674,0.842742203603963
"44702","2021",10,18,16,"neutral",1590,0.105725114701775
"44703","2021",10,18,16,"positive",775,0.0515326816942616
"44704","2021",10,18,17,"negative",12275,0.813722240636394
"44705","2021",10,18,17,"neutral",1666,0.110440835266821
"44706","2021",10,18,17,"positive",1144,0.0758369240967849
"44707","2021",10,18,18,"negative",11255,0.848921405943581
"44708","2021",10,18,18,"neutral",1299,0.0979785789711872
"44709","2021",10,18,18,"positive",704,0.0531000150852316
"44710","2021",10,18,19,"negative",11447,0.86281751714781
"44711","2021",10,18,19,"neutral",1146,0.0863797392025326
"44712","2021",10,18,19,"positive",674,0.050802743649657
"44713","2021",10,18,20,"negative",10617,0.855381888495005
"44714","2021",10,18,20,"neutral",1217,0.0980502739284563
"44715","2021",10,18,20,"positive",578,0.0465678375765388
"44716","2021",10,18,21,"negative",10568,0.859956058263488
"44717","2021",10,18,21,"neutral",1225,0.0996826430140776
"44718","2021",10,18,21,"positive",496,0.0403612987224347
"44719","2021",10,18,22,"negative",9367,0.855355675280796
"44720","2021",10,18,22,"neutral",1108,0.10117797461419
"44721","2021",10,18,22,"positive",476,0.0434663501050132
"44722","2021",10,18,23,"negative",9380,0.846493998736576
"44723","2021",10,18,23,"neutral",1130,0.101976355924556
"44724","2021",10,18,23,"positive",571,0.0515296453388683
"44725","2021",10,19,0,"negative",9267,0.846378664718239
"44726","2021",10,19,0,"neutral",1247,0.113891679605443
"44727","2021",10,19,0,"positive",435,0.0397296556763175
"44728","2021",10,19,1,"negative",9298,0.868890757873096
"44729","2021",10,19,1,"neutral",1072,0.100177553499673
"44730","2021",10,19,1,"positive",331,0.0309316886272311
"44731","2021",10,19,2,"negative",8765,0.872747187095489
"44732","2021",10,19,2,"neutral",958,0.0953898237578413
"44733","2021",10,19,2,"positive",320,0.0318629891466693
"44734","2021",10,19,3,"negative",9130,0.880254531430775
"44735","2021",10,19,3,"neutral",1000,0.0964134207481681
"44736","2021",10,19,3,"positive",242,0.0233320478210567
"44737","2021",10,19,4,"negative",5762,0.878085949405669
"44738","2021",10,19,4,"neutral",544,0.0829015544041451
"44739","2021",10,19,4,"positive",256,0.0390124961901859
"44740","2021",10,19,5,"negative",3559,0.878982464806125
"44741","2021",10,19,5,"neutral",329,0.0812546307730304
"44742","2021",10,19,5,"positive",161,0.0397629044208447
"44743","2021",10,19,6,"negative",2769,0.860205032618826
"44744","2021",10,19,6,"neutral",315,0.097856477166822
"44745","2021",10,19,6,"positive",135,0.0419384902143523
"44746","2021",10,19,7,"negative",2810,0.853325235347707
"44747","2021",10,19,7,"neutral",355,0.10780443364713
"44748","2021",10,19,7,"positive",128,0.0388703310051625
"44749","2021",10,19,8,"negative",2742,0.840330983757279
"44750","2021",10,19,8,"neutral",331,0.101440392277046
"44751","2021",10,19,8,"positive",190,0.0582286239656758
"44752","2021",10,19,9,"negative",3456,0.868341708542714
"44753","2021",10,19,9,"neutral",340,0.085427135678392
"44754","2021",10,19,9,"positive",184,0.0462311557788945
"44755","2021",10,19,10,"negative",4879,0.849703935910832
"44756","2021",10,19,10,"neutral",565,0.0983977708115639
"44757","2021",10,19,10,"positive",298,0.0518982932776036
"44758","2021",10,19,11,"negative",6603,0.855089355089355
"44759","2021",10,19,11,"neutral",756,0.0979020979020979
"44760","2021",10,19,11,"positive",363,0.047008547008547
"44761","2021",10,19,12,"negative",8220,0.865081035571459
"44762","2021",10,19,12,"neutral",840,0.088402441591244
"44763","2021",10,19,12,"positive",442,0.0465165228372974
"44764","2021",10,19,13,"negative",9490,0.860146832230581
"44765","2021",10,19,13,"neutral",1012,0.0917248255234297
"44766","2021",10,19,13,"positive",531,0.0481283422459893
"44767","2021",10,19,14,"negative",10021,0.844300278035218
"44768","2021",10,19,14,"neutral",1217,0.102536018198669
"44769","2021",10,19,14,"positive",631,0.0531637037661134
"44770","2021",10,19,15,"negative",9987,0.856885456885457
"44771","2021",10,19,15,"neutral",1073,0.0920634920634921
"44772","2021",10,19,15,"positive",595,0.0510510510510511
"44773","2021",10,19,16,"negative",9536,0.85432718150869
"44774","2021",10,19,16,"neutral",1035,0.0927253180433614
"44775","2021",10,19,16,"positive",591,0.0529475004479484
"44776","2021",10,19,17,"negative",8927,0.859026173979985
